price_bins,model_year,cylinders,wheels_size,time_owned,per_year_cost,per_kkm_cost,car_type_suv,car_interior_rare,fuel_type_id,mileage_distribution_id,premium_manufacturers,car_location_Dubai
8,2020,8,21,0,116666,8139,1,1,1,1,1,1.0
2,2016,6,17,0,5571,256,0,1,1,0,1,1.0
7,2023,8,22,1,280000,93333,1,0,1,1,0,1.0
3,2016,6,18,0,9285,414,0,1,1,0,1,1.0
10,2022,6,23,1,1450000,1450000,1,0,1,1,1,1.0
3,2018,6,18,0,13200,132,0,1,1,0,1,0.0
5,2017,6,21,0,22500,1080,1,1,1,0,1,1.0
2,2023,4,15,1,47000,47000,0,0,1,1,0,1.0
8,2022,6,21,1,425000,28523,1,1,1,1,1,1.0
3,2016,6,20,0,9000,562,0,0,1,0,1,0.0
8,2024,6,21,1,-450000,450000,1,1,1,1,1,1.0
6,2023,4,20,1,180000,24657,1,0,3,1,0,1.0
5,2023,4,20,1,145000,145000,1,0,1,1,0,1.0
4,2013,8,18,0,9400,502,1,0,1,0,0,0.0
8,2022,6,20,1,310000,38750,1,1,1,1,1,1.0
9,2023,6,22,1,515000,515000,1,1,1,1,1,1.0
9,2016,12,21,0,99857,14305,0,1,1,1,1,1.0
5,2017,4,20,0,21666,807,0,1,1,0,1,1.0
8,2024,4,20,1,-340000,340000,1,0,1,1,1,1.0
2,2016,4,18,0,6142,398,0,1,1,0,0,0.0
5,2015,8,19,0,18125,1194,0,0,1,0,1,1.0
7,2022,8,20,1,239000,5252,1,1,1,1,0,1.0
10,2019,12,21,0,399999,39999,1,1,1,1,1,1.0
3,2017,6,20,0,9333,767,0,1,1,0,0,0.0
2,2015,8,20,0,5625,194,0,0,1,0,0,1.0
7,2013,8,18,0,25000,3289,0,0,1,0,1,1.0
4,2018,4,17,0,16200,417,1,1,1,0,0,1.0
2,2017,6,17,0,8166,453,1,0,1,0,0,1.0
3,2021,4,18,0,27500,1057,0,0,1,0,0,0.0
7,2022,4,20,1,255000,255000,1,0,1,1,1,1.0
6,2014,8,20,0,18111,1283,0,1,1,0,1,1.0
6,2017,8,21,0,27500,2260,0,1,1,0,1,1.0
3,2010,6,17,0,5307,623,0,0,1,0,1,1.0
3,2016,4,21,0,9857,492,1,1,1,0,1,1.0
5,2020,4,18,0,44000,1367,0,1,1,0,1,1.0
9,2022,8,22,1,999000,71357,1,1,1,1,1,1.0
5,2016,6,21,0,21000,1209,1,0,1,0,1,1.0
4,2019,4,19,0,22000,4512,0,0,1,1,1,1.0
3,2019,4,20,0,17250,1210,0,1,1,0,0,0.0
6,2021,4,20,0,79500,5621,0,1,1,1,1,1.0
6,2020,4,19,0,51666,1741,0,0,1,0,1,1.0
7,2023,6,17,1,223000,223000,0,0,1,1,0,1.0
6,2023,2,17,1,162000,162000,1,1,1,1,0,1.0
8,2019,8,24,0,78750,4794,1,1,1,0,1,1.0
4,2023,4,18,1,86000,86000,1,0,1,1,0,1.0
4,2020,6,18,0,26000,1695,1,1,1,1,0,0.0
4,2016,8,20,0,13571,428,1,0,1,0,1,1.0
4,2019,4,18,0,24750,980,0,0,1,0,1,1.0
4,2015,6,21,0,11125,988,1,0,1,0,1,1.0
7,2023,8,22,1,283000,283000,1,1,1,1,0,1.0
6,2023,4,18,1,162000,22816,0,1,1,1,0,1.0
6,2017,6,21,0,29166,2058,1,1,1,0,1,1.0
4,2023,4,16,1,99000,99000,0,0,1,1,0,1.0
4,2023,4,17,1,95000,95000,0,0,1,1,0,1.0
8,2022,6,20,1,359000,143600,0,0,1,1,1,1.0
8,2010,12,20,0,28846,8254,0,1,1,1,1,1.0
3,2017,6,19,0,10833,439,1,0,1,0,0,0.0
4,2023,4,16,1,88000,88000,0,0,1,1,0,1.0
2,2015,4,16,0,5000,264,1,0,1,0,0,0.0
2,2015,4,18,0,5875,270,0,0,1,0,1,1.0
3,2019,4,17,0,17250,1014,1,0,1,0,0,0.0
10,2023,8,23,1,1000000,1000000,1,1,1,1,1,1.0
3,2015,6,18,0,7000,455,1,0,1,0,1,1.0
3,2017,6,16,0,10833,866,0,1,1,0,0,0.0
2,2020,4,16,0,16000,888,0,0,1,0,0,1.0
2,2019,4,15,0,9250,672,0,0,1,0,0,1.0
3,2020,4,16,0,20666,1215,0,1,1,0,0,0.0
9,2023,6,19,1,513000,513000,1,0,1,1,1,1.0
4,2018,8,20,0,19600,4900,1,1,1,1,0,1.0
2,2019,4,14,0,11750,489,1,0,1,0,0,1.0
3,2015,6,15,0,6625,392,1,0,1,0,1,1.0
4,2019,4,16,0,23250,823,1,1,1,0,0,1.0
2,2015,4,15,0,5750,522,1,0,1,0,0,1.0
7,2021,8,20,0,137500,5092,1,1,1,0,0,1.0
3,2019,4,18,0,16250,1016,1,0,1,0,1,1.0
3,2021,4,19,0,34000,2428,1,1,1,1,0,1.0
4,2023,6,17,1,99000,99000,0,0,1,1,0,1.0
5,2020,6,18,0,44000,1647,1,0,1,0,0,1.0
6,2022,4,20,1,155000,155000,1,1,1,1,1,1.0
8,2022,6,18,1,349000,349000,1,0,1,1,0,1.0
2,2022,4,16,1,37000,37000,0,0,1,1,0,1.0
3,2020,4,18,0,18333,625,0,1,1,0,0,1.0
8,2019,8,20,0,79750,3190,1,1,1,0,1,0.0
8,2023,8,22,1,319000,91142,1,1,1,1,1,1.0
3,2017,4,16,0,8833,294,0,0,1,0,0,0.0
4,2023,4,20,1,81000,81000,1,0,1,1,0,1.0
4,2023,4,17,1,78000,78000,0,1,1,1,0,1.0
6,2021,8,20,0,94000,7833,1,0,1,1,0,1.0
4,2024,4,16,1,-73000,73000,1,0,1,1,0,1.0
9,2023,6,19,1,642000,642000,1,1,1,1,1,1.0
2,2009,6,16,0,3500,1139,0,0,1,1,1,1.0
3,2015,4,17,0,6625,982,0,0,1,0,0,0.0
5,2020,4,20,0,40000,24000,1,0,1,1,1,1.0
7,2023,6,18,1,209000,209000,1,0,1,1,0,1.0
2,2023,4,18,1,42000,42000,1,0,1,1,0,1.0
3,2023,4,17,1,64000,64000,0,1,1,1,0,1.0
5,2023,4,18,1,131000,131000,0,0,1,1,0,1.0
2,2023,4,20,1,46000,46000,1,0,1,1,0,1.0
3,2020,4,18,0,22666,1108,0,0,1,0,0,1.0
3,2016,6,17,0,9428,520,1,0,1,0,0,1.0
4,2016,6,17,0,11857,569,1,0,1,0,0,1.0
7,2023,6,20,1,245000,245000,1,1,1,1,1,1.0
7,2023,8,22,1,289000,76052,1,1,1,1,1,1.0
7,2020,6,20,0,73000,2638,0,1,1,0,1,1.0
8,2022,6,19,1,399000,399000,0,1,1,1,1,0.0
4,2021,4,18,0,42000,3408,0,0,1,1,0,1.0
5,2021,6,20,0,54500,1415,1,0,1,0,0,1.0
3,2020,4,20,0,22000,825,1,0,1,0,0,1.0
4,2019,4,17,0,23250,2557,0,0,1,1,0,1.0
9,2019,12,22,0,162500,6217,0,1,1,0,1,1.0
5,2020,4,20,0,49666,4806,1,1,1,1,1,1.0
4,2020,4,17,0,30666,948,0,0,1,0,0,1.0
3,2016,4,17,0,9857,693,0,0,1,0,1,1.0
3,2023,4,16,1,62000,62000,1,0,1,1,0,1.0
6,2023,4,18,1,185000,185000,1,1,1,1,1,1.0
5,2021,8,19,0,74500,37250,0,0,1,1,0,1.0
4,2017,6,17,0,14166,904,1,0,1,0,0,0.0
6,2021,6,17,0,94500,18900,0,0,1,1,1,1.0
6,2015,8,20,0,18750,2142,1,0,1,0,1,0.0
4,2014,6,17,0,8555,524,1,0,1,0,0,1.0
7,2022,4,20,1,235000,235000,1,0,1,1,1,1.0
4,2019,4,19,0,18000,784,1,0,1,0,1,1.0
2,2023,4,16,1,42000,42000,0,0,1,1,0,1.0
2,2020,4,19,0,16000,857,1,0,1,0,0,1.0
5,2014,8,17,0,14666,1126,1,0,1,0,1,1.0
6,2023,4,18,1,153000,153000,1,0,1,1,1,1.0
2,2014,4,17,0,5000,342,0,1,1,0,1,1.0
3,2014,6,17,0,6222,495,1,0,1,0,0,1.0
9,2023,6,21,1,800000,800000,0,1,1,1,1,1.0
4,2020,4,17,0,29333,2150,1,0,1,1,0,1.0
5,2022,4,17,1,135000,135000,1,1,1,1,0,1.0
6,2022,8,18,1,195000,3823,0,0,1,0,0,1.0
5,2023,4,20,1,123000,123000,1,1,1,1,0,1.0
6,2023,4,19,1,182000,182000,1,1,1,1,1,1.0
4,2021,4,20,0,46500,5492,0,0,1,1,0,1.0
4,2017,4,19,0,13000,1183,1,1,1,0,1,1.0
5,2021,6,17,0,74500,5960,1,0,1,1,0,1.0
2,2017,6,17,0,6500,276,0,0,1,0,0,1.0
4,2017,4,18,0,12333,1233,0,0,1,0,1,1.0
5,2021,6,18,0,72500,3717,0,0,1,1,1,1.0
2,2017,6,20,0,8000,275,0,1,1,0,0,1.0
9,2023,6,22,1,610000,610000,1,1,2,1,1,1.0
4,2018,4,20,0,17000,867,1,1,1,0,1,1.0
8,2023,6,20,1,345000,345000,1,0,1,1,0,1.0
6,2023,4,16,1,153000,153000,1,0,1,1,1,1.0
6,2020,8,18,0,65000,2635,1,1,1,0,1,1.0
8,2023,6,18,1,340000,340000,0,0,1,1,0,1.0
5,2021,8,18,0,74500,5137,0,0,1,1,0,1.0
5,2021,6,18,0,69500,4793,1,0,1,1,1,1.0
9,2022,8,23,1,559000,15971,0,0,1,1,1,1.0
5,2021,8,18,0,74500,2660,0,0,1,0,0,1.0
10,2023,12,22,1,2230000,2230000,1,1,1,1,1,1.0
7,2021,8,18,0,149500,7868,0,0,1,1,0,1.0
7,2020,8,22,0,89666,5977,1,0,1,1,1,1.0
5,2022,6,18,1,129000,9214,0,0,1,1,0,1.0
4,2017,4,18,0,12500,1190,1,1,1,0,1,1.0
2,2019,4,19,0,11500,920,0,0,1,0,0,1.0
4,2013,8,22,0,8500,319,1,1,1,0,1,1.0
2,2014,8,20,0,4222,271,0,0,1,0,0,0.0
7,2021,6,21,0,119000,11900,1,1,1,1,1,0.0
6,2022,8,21,1,185000,12333,1,1,1,1,1,1.0
4,2022,4,18,1,83000,1765,0,0,1,1,0,0.0
5,2015,8,22,0,17375,1241,1,1,1,0,1,0.0
3,2019,4,20,0,17250,2379,0,1,1,1,0,0.0
5,2023,4,18,1,145000,48333,1,0,1,1,0,1.0
2,2015,4,16,0,5500,232,0,0,1,0,0,1.0
6,2022,6,19,1,159000,9352,1,0,1,1,1,0.0
4,2011,8,20,0,7000,656,1,0,1,0,0,1.0
4,2017,4,18,0,12166,405,1,1,1,0,0,1.0
2,2018,4,16,0,7800,232,1,1,1,0,0,1.0
4,2019,8,18,0,22250,2069,0,1,1,1,0,1.0
4,2011,8,20,0,7000,525,0,0,1,0,1,1.0
3,2019,6,17,0,16750,496,1,0,1,0,0,1.0
9,2023,6,20,1,545000,545000,1,1,1,1,1,1.0
4,2018,4,17,0,14400,1600,0,0,1,1,1,1.0
5,2018,4,18,0,25000,1524,0,1,1,0,1,1.0
10,2021,8,19,0,550000,1100000,0,1,1,1,1,1.0
5,2015,8,19,0,16000,771,0,0,1,0,1,1.0
5,2017,6,19,0,16666,952,1,0,1,0,0,1.0
5,2016,8,19,0,18285,941,0,1,1,0,1,1.0
3,2019,4,17,0,16250,864,0,0,1,0,0,1.0
8,2014,12,20,0,40555,3842,0,0,1,0,1,0.0
3,2019,4,17,0,13750,982,1,0,1,0,0,1.0
4,2014,8,19,0,11000,626,1,1,1,0,1,1.0
9,2023,6,20,1,530000,530000,1,0,1,1,1,1.0
3,2015,6,20,0,7375,737,1,0,1,0,1,1.0
2,2016,4,17,0,6142,215,0,0,1,0,0,1.0
4,2020,4,17,0,31000,4043,1,0,1,1,0,1.0
3,2023,4,18,1,64000,64000,1,1,1,1,0,1.0
2,2014,6,17,0,5000,150,1,0,1,0,1,1.0
2,2019,6,17,0,12250,980,0,1,1,0,0,0.0
8,2023,5,21,1,320000,320000,0,0,1,1,1,1.0
2,2015,6,19,0,5875,350,0,1,1,0,1,1.0
6,2020,8,18,0,54000,2492,0,0,1,0,0,1.0
3,2022,3,15,1,53000,53000,0,0,1,1,0,1.0
9,2023,6,22,1,710000,710000,1,1,1,1,1,1.0
9,2023,8,23,1,775000,775000,1,1,1,1,1,1.0
3,2019,4,17,0,13500,915,1,1,1,0,0,0.0
5,2014,8,18,0,16555,656,0,1,1,0,1,1.0
9,2023,8,23,1,800000,800000,1,1,1,1,1,1.0
9,2023,6,22,1,710000,710000,1,1,1,1,1,1.0
3,2022,4,14,1,62000,62000,0,0,1,1,0,1.0
3,2016,6,17,0,7285,566,1,0,1,0,0,0.0
8,2020,8,21,0,118333,8452,0,1,1,1,1,1.0
2,2015,6,18,0,5625,398,1,0,1,0,0,1.0
8,2020,8,20,0,133000,12090,1,1,1,1,1,1.0
4,2023,4,19,1,89000,89000,0,1,1,1,0,1.0
4,2016,6,18,0,13142,557,1,0,1,0,1,1.0
9,2023,6,20,1,699000,611548,0,1,1,1,1,1.0
3,2020,4,14,0,21666,2826,0,0,1,1,0,1.0
5,2015,8,19,0,16125,2480,0,0,1,0,1,1.0
7,2020,8,22,0,83333,10416,1,1,1,1,1,1.0
6,2022,6,16,1,150000,150000,0,1,1,1,0,1.0
10,2023,8,23,1,1250000,1250000,1,1,1,1,1,1.0
6,2023,4,18,1,190000,190000,0,1,1,1,1,1.0
2,2013,6,19,0,3700,300,1,0,1,0,0,1.0
9,2012,8,20,0,57181,52060,0,1,1,1,1,1.0
7,2016,6,21,0,32714,2988,1,0,1,0,1,1.0
8,2021,8,20,0,249500,142571,1,1,1,1,1,1.0
4,2020,4,19,0,25666,4254,1,0,1,1,0,1.0
9,2022,8,20,1,549000,44922,0,0,1,1,1,1.0
3,2023,4,16,1,68000,68000,0,0,2,1,0,1.0
10,2023,8,23,1,1225000,612500,1,1,1,1,1,1.0
10,2023,8,23,1,1200000,1200000,1,1,1,1,1,1.0
9,2023,6,22,1,580000,580000,1,0,1,1,1,1.0
9,2023,6,22,1,575000,575000,1,0,1,1,1,1.0
4,2015,6,21,0,11875,422,1,0,1,0,1,1.0
8,2020,6,21,0,101666,4621,1,0,1,0,1,1.0
4,2023,4,20,1,97000,97000,1,0,1,1,0,1.0
7,2022,8,18,1,218000,8720,1,0,1,1,1,1.0
9,2022,8,22,1,715000,42058,1,1,1,1,1,1.0
9,2021,8,20,0,464500,43578,0,0,1,1,1,1.0
7,2023,6,18,1,200000,200000,1,0,1,1,0,1.0
9,2022,6,22,1,599000,599000,1,1,1,1,1,1.0
4,2022,4,18,1,93000,93000,1,0,1,1,0,1.0
5,2022,4,18,1,145000,6415,1,1,1,1,1,1.0
6,2018,8,17,0,39600,1409,1,0,1,0,0,1.0
5,2019,4,19,0,33750,1800,0,1,1,0,1,1.0
2,2023,4,15,1,37000,37000,0,0,1,1,0,1.0
3,2019,4,16,0,13250,384,1,1,1,0,0,0.0
2,2016,4,15,0,5714,251,0,1,1,0,0,1.0
10,2022,12,22,1,1495000,247680,0,1,1,1,1,1.0
4,2017,4,20,0,15500,948,0,1,1,0,1,1.0
8,2023,6,20,1,354000,354000,1,0,1,1,0,1.0
5,2019,8,20,0,28750,1691,0,0,1,0,0,1.0
2,2023,4,15,1,48000,48000,0,0,1,1,0,1.0
3,2021,6,19,0,29500,1966,0,0,1,1,0,1.0
10,2023,8,23,1,1025000,1025000,1,1,1,1,1,1.0
7,2023,4,18,1,219000,219000,0,1,2,1,1,1.0
7,2022,6,20,1,265000,265000,0,0,1,1,0,1.0
5,2019,8,20,0,27500,3142,0,0,1,1,0,1.0
7,2018,6,20,0,47600,2404,1,1,1,0,1,0.0
9,2022,6,20,1,785000,785000,0,1,1,1,1,1.0
6,2023,4,17,1,174000,174000,0,1,2,1,1,1.0
3,2023,4,15,1,51000,51000,1,0,1,1,0,1.0
3,2024,4,15,1,-51000,51000,1,0,1,1,0,1.0
2,2024,4,15,1,-48000,48000,0,1,1,1,0,1.0
3,2024,4,15,1,-53000,53000,0,1,1,1,0,1.0
5,2021,8,18,0,65000,3095,1,1,1,1,0,1.0
9,2023,8,22,1,540000,540000,1,1,1,1,1,1.0
9,2023,8,22,1,505000,505000,1,1,1,1,1,1.0
4,2018,8,18,0,14600,901,0,1,1,0,0,1.0
2,2018,4,16,0,9800,243,1,1,1,0,0,1.0
4,2020,6,20,0,24000,1285,0,1,1,0,0,1.0
3,2020,4,17,0,23000,920,0,0,1,0,0,1.0
4,2020,4,17,0,23333,707,0,0,1,0,0,1.0
4,2020,4,17,0,23333,883,1,0,1,0,0,1.0
7,2022,6,20,1,249000,249000,0,1,1,1,0,1.0
5,2020,4,18,0,45000,4002,0,0,1,1,1,1.0
2,2019,4,17,0,10000,479,0,0,1,0,0,1.0
5,2018,6,17,0,20600,716,1,0,1,0,0,1.0
4,2023,4,17,1,80000,80000,1,1,1,1,0,1.0
4,2019,4,17,0,17750,835,1,0,1,0,0,1.0
5,2020,4,17,0,40333,1159,1,1,1,0,0,1.0
5,2020,6,17,0,48333,1975,1,0,1,0,0,1.0
3,2019,4,17,0,15000,945,1,0,1,0,0,1.0
2,2019,4,17,0,10750,345,0,0,1,0,0,1.0
2,2017,4,17,0,7166,348,0,1,1,0,0,1.0
3,2020,4,17,0,22000,1059,0,0,1,0,0,1.0
4,2019,4,17,0,21000,1005,0,0,1,0,1,1.0
2,2015,4,17,0,5500,236,1,0,1,0,0,1.0
4,2017,4,17,0,13166,1116,1,0,1,0,0,1.0
3,2017,4,17,0,8500,603,1,0,1,0,0,1.0
4,2017,4,17,0,12500,652,1,0,1,0,0,1.0
3,2015,6,17,0,8000,542,1,1,1,0,1,1.0
2,2015,4,17,0,5500,688,1,1,1,0,0,1.0
4,2017,6,17,0,16000,1041,1,0,1,0,0,1.0
3,2021,4,17,0,33500,817,1,1,1,0,0,1.0
3,2019,4,17,0,12750,866,1,0,1,0,0,1.0
5,2018,4,17,0,28600,2394,1,1,1,0,1,1.0
3,2016,4,17,0,8857,440,0,0,1,0,1,1.0
3,2018,4,17,0,10200,387,0,0,1,0,0,1.0
3,2014,8,20,0,7222,371,1,1,1,0,0,1.0
4,2018,4,17,0,17400,1431,1,0,1,0,0,1.0
4,2023,4,16,1,83000,83000,0,0,1,1,0,1.0
3,2018,4,17,0,11400,622,1,0,1,0,0,1.0
4,2023,4,17,1,97000,97000,0,0,1,1,0,1.0
2,2016,4,17,0,6857,369,0,0,1,0,0,1.0
4,2023,4,16,1,84000,84000,0,0,1,1,0,1.0
3,2022,4,16,1,54000,54000,0,0,1,1,0,1.0
2,2018,4,16,0,9800,505,1,0,1,0,0,1.0
4,2023,4,16,1,84000,84000,0,0,1,1,0,1.0
4,2015,4,17,0,10375,865,1,1,1,0,1,1.0
4,2023,4,20,1,71000,71000,1,0,1,1,0,1.0
2,2014,6,17,0,5222,342,0,1,1,0,0,1.0
4,2023,4,16,1,83000,83000,0,0,1,1,0,1.0
3,2015,6,21,0,7875,512,1,0,1,0,0,1.0
2,2022,4,16,1,48000,48000,0,0,1,1,0,1.0
6,2015,6,20,0,19875,1892,0,0,1,0,1,1.0
4,2023,4,18,1,86000,86000,1,0,1,1,0,1.0
9,2022,8,23,1,950000,950000,1,0,1,1,1,1.0
3,2023,4,15,1,60000,60000,0,1,1,1,0,1.0
3,2022,3,16,1,54000,54000,0,0,1,1,0,1.0
3,2023,4,20,1,51000,51000,1,0,1,1,0,1.0
7,2023,4,21,1,225000,225000,1,1,1,1,1,1.0
4,2018,8,20,0,18000,1451,0,0,1,0,0,1.0
7,2022,6,20,1,234000,234000,0,1,1,1,0,1.0
6,2023,4,19,1,173000,173000,0,0,2,1,0,1.0
6,2021,4,17,0,92500,4302,0,1,1,1,1,1.0
6,2022,6,20,1,182000,182000,0,1,1,1,0,1.0
7,2022,6,20,1,229000,229000,1,0,1,1,0,1.0
4,2019,8,20,0,18000,1018,0,1,1,0,0,1.0
9,2023,8,23,1,899000,899000,1,1,1,1,1,1.0
8,2024,4,20,1,-340000,340000,1,1,1,1,1,1.0
2,2012,8,19,0,3454,197,0,0,1,0,1,1.0
3,2013,6,20,0,6800,384,1,1,1,0,1,1.0
2,2018,4,19,0,7600,168,0,0,1,0,0,1.0
4,2019,6,17,0,19750,1880,1,0,1,1,0,1.0
9,2023,6,22,1,569000,569000,1,0,1,1,1,1.0
4,2017,6,17,0,15333,484,0,1,1,0,1,0.0
4,2015,8,21,0,9375,365,1,0,1,0,0,1.0
8,2019,8,22,0,76250,8472,1,1,1,1,1,0.0
6,2015,8,20,0,19875,1347,0,0,1,0,1,0.0
5,2021,6,17,0,72500,145000,0,0,1,1,0,1.0
7,2023,6,20,1,282000,282000,1,0,1,1,0,1.0
9,2023,6,20,1,522000,522000,1,1,1,1,1,1.0
7,2023,4,17,1,235000,235000,0,1,1,1,1,1.0
4,2023,4,17,1,93000,93000,0,1,1,1,0,1.0
6,2019,6,17,0,42500,7083,1,1,1,1,1,0.0
6,2020,4,19,0,63000,2423,1,0,1,0,1,1.0
4,2018,6,21,0,17600,956,1,0,1,0,1,1.0
7,2021,8,22,0,148500,7615,1,1,1,1,1,0.0
5,2014,8,21,0,13222,1400,1,1,1,0,1,1.0
5,2019,4,18,0,31500,50400,1,0,1,1,0,1.0
10,2023,8,22,1,1700000,1700000,1,0,1,1,1,1.0
5,2019,8,20,0,25000,2941,0,0,1,1,0,1.0
6,2018,6,20,0,31800,2064,0,1,1,0,1,1.0
5,2013,8,19,0,13900,1208,1,1,1,0,1,0.0
9,2023,8,22,1,970000,970000,1,1,1,1,1,1.0
2,2023,4,20,1,48000,48000,1,0,1,1,0,1.0
3,2018,6,18,0,13400,1970,1,1,1,1,0,1.0
6,2019,6,22,0,48000,3840,1,1,1,0,1,1.0
8,2023,6,20,1,365000,365000,1,1,1,1,0,1.0
8,2023,6,20,1,399000,399000,1,1,1,1,0,1.0
5,2019,4,18,0,30750,1835,0,1,1,0,1,1.0
5,2016,6,21,0,15000,558,1,1,1,0,1,1.0
8,2023,6,21,1,439000,115526,1,0,1,1,1,0.0
9,2023,8,22,1,970000,970000,1,0,1,1,1,1.0
5,2020,4,17,0,38333,4423,1,1,1,1,0,1.0
5,2014,8,22,0,11666,614,1,1,1,0,1,1.0
9,2023,6,22,1,569000,569000,1,1,1,1,1,1.0
8,2023,6,22,1,395000,395000,1,1,1,1,0,1.0
5,2023,4,17,1,128000,128000,0,1,1,1,0,1.0
2,2014,6,18,0,5000,294,0,0,1,0,1,1.0
4,2018,4,17,0,15200,1381,1,1,1,0,0,1.0
9,2023,6,22,1,630000,630000,1,1,1,1,1,1.0
7,2020,8,21,0,86333,64750,1,0,1,1,1,1.0
5,2020,4,18,0,43000,2931,0,0,1,1,1,1.0
9,2024,8,22,1,-630000,630000,1,1,1,1,1,1.0
8,2022,8,22,1,439000,36583,1,1,1,1,1,1.0
4,2016,6,19,0,12714,773,1,0,1,0,1,1.0
8,2023,4,21,1,305000,305000,1,1,1,1,1,1.0
5,2014,8,19,0,12222,880,0,0,1,0,1,1.0
6,2020,4,20,0,53000,6115,1,1,1,1,1,1.0
9,2023,8,21,1,780000,780000,0,1,1,1,1,1.0
4,2017,4,18,0,15833,386,0,1,1,0,1,1.0
4,2015,6,18,0,8750,395,0,1,1,0,1,1.0
3,2020,4,16,0,19666,842,1,0,1,0,0,1.0
5,2016,6,22,0,16428,660,1,0,1,0,1,1.0
6,2022,4,18,1,169000,5633,0,0,1,1,1,1.0
9,2023,6,22,1,630000,630000,1,1,1,1,1,1.0
6,2022,4,18,1,159000,4818,0,0,1,1,1,1.0
7,2023,4,19,1,239000,239000,0,0,1,1,0,1.0
4,2015,8,21,0,9625,538,0,1,1,0,1,1.0
7,2023,4,21,1,248000,248000,1,1,1,1,1,1.0
4,2018,4,18,0,17800,927,0,0,1,0,0,1.0
7,2019,8,22,0,59750,2192,1,1,1,0,1,1.0
6,2022,4,19,1,165000,23571,1,1,1,1,1,1.0
8,2015,8,20,0,54375,15000,0,0,1,1,0,1.0
4,2022,4,18,1,99000,99000,1,0,1,1,0,1.0
4,2019,6,16,0,23750,833,0,0,1,0,1,1.0
8,2022,8,18,1,422000,422000,0,0,1,1,0,1.0
5,2017,6,21,0,24833,1318,1,1,1,0,0,1.0
3,2023,4,20,1,64000,64000,1,0,1,1,0,1.0
7,2015,8,21,0,33125,1948,1,1,1,0,1,1.0
5,2014,6,20,0,16111,3085,0,0,1,1,1,1.0
5,2016,8,20,0,20571,1972,0,0,1,0,1,1.0
5,2017,8,18,0,24833,1006,1,1,1,0,0,0.0
2,2023,4,17,1,43000,43000,0,1,1,1,0,1.0
4,2023,4,16,1,81000,81000,0,1,1,1,0,1.0
8,2020,8,21,0,109666,3225,1,1,1,0,1,1.0
4,2023,4,18,1,98000,98000,0,0,1,1,0,1.0
4,2013,6,19,0,7700,527,0,1,1,0,1,1.0
9,2023,8,23,1,970000,970000,1,1,1,1,1,1.0
3,2022,4,17,1,51000,51000,0,1,1,1,0,1.0
7,2021,8,22,0,118000,1311,1,0,1,0,0,0.0
3,2018,4,19,0,12800,1454,0,0,1,1,1,0.0
3,2017,6,16,0,10833,970,1,0,1,0,0,1.0
4,2018,4,21,0,19000,468,1,1,1,0,1,0.0
9,2014,12,20,0,57222,5202,0,1,1,0,1,1.0
3,2023,4,14,1,58000,58000,0,1,1,1,0,1.0
7,2018,6,20,0,47800,2655,1,1,1,0,1,1.0
4,2017,6,17,0,11666,707,1,0,1,0,0,0.0
7,2022,8,20,1,289000,289000,1,0,1,1,0,1.0
5,2020,4,18,0,45333,3885,0,1,1,1,1,1.0
2,2019,6,18,0,9750,375,1,0,1,0,0,0.0
4,2014,8,18,0,8222,448,1,0,1,0,0,1.0
3,2015,4,19,0,6875,250,0,0,1,0,1,1.0
4,2018,4,18,0,18000,1250,0,0,1,0,1,1.0
5,2018,8,17,0,22000,1617,1,0,1,0,0,0.0
6,2020,6,18,0,50000,5357,1,1,1,1,1,0.0
6,2022,6,18,1,158000,22571,0,0,1,1,0,0.0
7,2022,6,22,1,260000,6570,1,0,1,1,0,0.0
5,2019,4,21,0,35500,2253,1,0,1,0,0,1.0
6,2023,4,18,1,168000,21000,0,1,1,1,1,1.0
3,2010,8,19,0,4000,305,1,0,1,0,1,1.0
3,2016,4,17,0,9285,442,1,0,1,0,1,0.0
8,2023,4,20,1,361000,361000,1,0,1,1,0,1.0
3,2018,4,17,0,11600,339,0,1,1,0,1,1.0
3,2020,4,16,0,19333,1348,1,0,1,1,0,0.0
8,2023,6,19,1,388000,388000,1,1,1,1,0,1.0
3,2023,4,14,1,58000,58000,1,0,1,1,0,1.0
9,2023,6,19,1,513000,513000,1,0,1,1,1,1.0
8,2020,8,22,0,118333,4671,1,1,1,0,1,0.0
9,2013,12,20,0,54900,6535,0,1,1,0,1,0.0
7,2023,8,22,1,269000,269000,1,0,1,1,1,0.0
7,2020,8,20,0,81666,4083,1,1,1,0,0,1.0
6,2019,6,17,0,43000,2492,1,0,1,0,1,1.0
5,2016,6,18,0,19571,691,1,0,1,0,0,1.0
8,2020,12,21,0,145000,3883,0,0,1,0,0,1.0
5,2023,4,19,1,128000,128000,0,0,1,1,0,1.0
8,2020,8,19,0,128333,7700,1,0,1,0,1,1.0
2,2018,4,17,0,8600,683,1,1,1,0,0,0.0
5,2016,6,21,0,18285,735,1,0,1,0,1,1.0
5,2021,6,20,0,62500,2604,0,1,1,1,0,0.0
8,2021,8,22,0,184500,21705,1,0,1,1,1,0.0
3,2023,4,18,1,64000,64000,1,1,1,1,0,1.0
2,2016,4,16,0,6000,238,1,0,1,0,0,0.0
4,2019,8,20,0,19500,4333,0,0,1,1,0,0.0
2,2014,6,20,0,4222,271,1,0,1,0,1,1.0
5,1994,6,17,0,5000,2714,1,1,1,0,0,1.0
10,2023,6,19,1,1850000,1850000,0,0,1,1,1,1.0
